,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,f_acting,f_creative,f_crew,m_acting,m_creative,m_crew,f_acting_frac,f_creative_frac,f_crew_frac,total_ppl,f_frac,m_frac,bechdel
15349,tt1135968,Dean Spanley,2008.0,100.0,"Comedy,Drama",7.2,3267.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,No info
15350,tt1135985,Sex Drive,2008.0,109.0,"Comedy,Romance",6.5,81672.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
15351,tt1135989,A Tale of Love and Darkness,2015.0,95.0,"Biography,Drama,History",6.0,3323.0,1.0,0.0,0.0,2.0,1.0,3.0,0.3333333333333333,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
15352,tt1136608,District 9,2009.0,112.0,"Action,Sci-Fi,Thriller",7.9,622982.0,1.0,2.0,0.0,3.0,2.0,1.0,0.25,0.5,0.0,9.0,0.3333333333333333,0.6666666666666666,failed: women did not talk to each other
15353,tt1136684,Run! Bitch Run!,2009.0,90.0,"Horror,Thriller",4.1,2701.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,4.0,0.5,0.5,No info
15354,tt1137436,Awaydays,2009.0,105.0,"Crime,Drama",5.8,3141.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,passed
15355,tt1137450,Death Wish,2018.0,107.0,"Action,Crime,Drama",6.4,58163.0,2.0,0.0,0.0,2.0,4.0,1.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
15356,tt1137470,Accidental Love,2015.0,100.0,"Comedy,Romance",4.1,7394.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.2,0.0,8.0,0.5,0.5,No info
15357,tt11382384,The Dissident,2020.0,119.0,"Crime,Documentary,Thriller",8.5,2062.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,No info
15358,tt1138481,Sonny Boy,2011.0,130.0,"Biography,Drama,Romance",6.4,2850.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,0.5,0.5,No info
15359,tt1138489,Personal Effects,2009.0,106.0,Drama,6.2,8095.0,2.0,0.0,0.0,2.0,4.0,2.0,0.5,0.0,0.0,10.0,0.2,0.8,No info
15360,tt11388406,Horse Girl,2020.0,103.0,"Drama,Mystery,Thriller",5.9,10242.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,No info
15361,tt11388580,Taylor Swift: Miss Americana,2020.0,85.0,Documentary,7.4,12365.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,4.0,0.75,0.25,No info
15362,tt11390036,A Fall from Grace,2020.0,115.0,"Drama,Thriller",5.8,8570.0,3.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,5.0,0.6,0.4,No info
15363,tt1139282,Stolen,2009.0,91.0,"Crime,Drama,Mystery",6.1,5251.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888,No info
15364,tt1139319,A Film with Me in It,2008.0,89.0,"Comedy,Thriller",6.7,3611.0,1.0,0.0,0.0,3.0,2.0,2.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
15365,tt1139328,The Ghost Writer,2010.0,128.0,"Drama,Mystery,Thriller",7.2,152592.0,1.0,0.0,0.0,3.0,4.0,2.0,0.25,0.0,0.0,10.0,0.1,0.9,passed
15366,tt1139592,Jeepers Creepers III,2017.0,100.0,"Action,Horror,Mystery",3.9,15898.0,2.0,0.0,1.0,2.0,2.0,2.0,0.5,0.0,0.3333333333333333,9.0,0.3333333333333333,0.6666666666666666,No info
15367,tt1139668,The Unborn,2009.0,88.0,"Drama,Horror,Mystery",4.8,48389.0,2.0,0.0,0.0,2.0,4.0,2.0,0.5,0.0,0.0,10.0,0.2,0.8,No info
15368,tt1139797,Let the Right One In,2008.0,114.0,"Drama,Horror,Romance",7.9,200340.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,failed: women did not talk to each other
15369,tt11416594,Karakomik Filmler: Deli,2020.0,60.0,"Comedy,Drama",6.9,1314.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75,No info
15370,tt11418452,The Serf,2019.0,109.0,Comedy,6.7,2120.0,1.0,1.0,0.0,3.0,3.0,0.0,0.25,0.25,0.0,8.0,0.25,0.75,No info
15371,tt1142433,Post Grad,2009.0,88.0,"Comedy,Romance",5.3,13450.0,2.0,2.0,0.0,2.0,3.0,1.0,0.5,0.4,0.0,10.0,0.4,0.6,No info
15372,tt1142798,The Family That Preys,2008.0,111.0,Drama,5.7,6597.0,3.0,0.0,2.0,1.0,2.0,2.0,0.75,0.0,0.5,10.0,0.5,0.5,No info
15373,tt1142800,Madea Goes to Jail,2009.0,103.0,"Comedy,Crime,Drama",4.4,11127.0,1.0,0.0,2.0,3.0,1.0,2.0,0.25,0.0,0.5,9.0,0.3333333333333333,0.6666666666666666,failed: less than two women
15374,tt1142977,Frankenweenie,2012.0,87.0,"Animation,Comedy,Family",6.9,93747.0,2.0,0.0,0.0,2.0,3.0,2.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,failed: less than two women
15375,tt1142988,The Ugly Truth,2009.0,96.0,"Comedy,Romance",6.4,197636.0,2.0,3.0,0.0,2.0,2.0,0.0,0.5,0.6,0.0,9.0,0.5555555555555556,0.4444444444444444,passed
15376,tt1143110,High Life,2009.0,80.0,"Comedy,Crime",6.1,3130.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,No info
15377,tt1143896,Holy Rollers,2010.0,89.0,"Biography,Crime,Drama",5.9,4772.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
15378,tt1144539,Best Worst Movie,2009.0,93.0,"Comedy,Documentary,Drama",7.3,7450.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.5,0.5,No info
15379,tt1144804,Incredible Love,2009.0,142.0,"Action,Comedy,Romance",3.8,6361.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15380,tt1144884,The Final Destination,2009.0,82.0,"Horror,Thriller",5.2,93373.0,1.0,0.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,10.0,0.1,0.9,No info
15381,tt11449072,Kartoffelsalat 3 - Das Musical,2020.0,92.0,Musical,7.0,2333.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,No info
15382,tt1145144,Center Stage: Turn It Up,2008.0,95.0,"Drama,Music,Romance",6.1,5705.0,3.0,1.0,1.0,1.0,2.0,0.0,0.75,0.3333333333333333,1.0,8.0,0.625,0.375,No info
15383,tt1145157,The Jerk Theory,2009.0,93.0,"Comedy,Music,Romance",5.5,3557.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,5.0,0.4,0.6,No info
15384,tt1145446,Fatso,2008.0,91.0,"Comedy,Drama",5.6,4225.0,2.0,0.0,0.0,2.0,3.0,1.0,0.5,0.0,0.0,8.0,0.25,0.75,No info
15385,tt1146320,Mutants,2009.0,95.0,"Drama,Horror,Sci-Fi",5.6,3828.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,5.0,0.4,0.6,No info
15386,tt1146325,Singh Is King,2008.0,135.0,"Action,Comedy,Crime",5.7,13669.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
15387,tt11469744,Mathu Vadalara,2019.0,130.0,"Comedy,Crime,Thriller",8.3,1396.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,No info
15388,tt1147684,Forget Me Not,2009.0,103.0,"Horror,Romance,Thriller",5.2,5660.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15389,tt1147687,The Devil's Tomb,2009.0,90.0,"Action,Horror,Sci-Fi",3.7,6277.0,1.0,0.0,0.0,3.0,4.0,0.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
15390,tt1148200,Chain Letter,2009.0,88.0,Horror,4.1,4930.0,2.0,1.0,0.0,2.0,3.0,2.0,0.5,0.25,0.0,10.0,0.3,0.7,No info
15391,tt1148204,Orphan,2009.0,123.0,"Horror,Mystery,Thriller",6.9,183878.0,3.0,2.0,0.0,1.0,3.0,0.0,0.75,0.4,0.0,9.0,0.5555555555555556,0.4444444444444444,No info
15392,tt11490170,Hit,2020.0,125.0,"Crime,Mystery,Thriller",7.9,1577.0,1.0,1.0,0.0,2.0,0.0,1.0,0.3333333333333333,1.0,0.0,5.0,0.4,0.6,No info
15393,tt1149361,Micmacs,2009.0,105.0,"Action,Comedy,Crime",7.2,28168.0,1.0,0.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
15394,tt1149362,The White Ribbon,2009.0,144.0,"Drama,History,Mystery",7.8,65822.0,1.0,1.0,0.0,3.0,5.0,0.0,0.25,0.16666666666666666,0.0,10.0,0.2,0.8,No info
15395,tt1151309,Bigger Stronger Faster*,2008.0,105.0,"Documentary,Sport",7.6,12975.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,No info
15396,tt1151359,Leaves of Grass,2009.0,105.0,"Comedy,Crime,Drama",6.4,26108.0,2.0,0.0,0.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15397,tt1151410,Tanner Hall,2009.0,96.0,"Drama,Romance",5.8,3205.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,8.0,0.875,0.125,No info
15398,tt1151915,Nothing Like the Holidays,2008.0,98.0,"Comedy,Drama,Romance",6.1,3578.0,1.0,0.0,0.0,3.0,4.0,0.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
15399,tt1151922,Miss March,2009.0,90.0,"Comedy,Romance",5.0,20414.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
15400,tt1152282,Rak haeng Siam,2007.0,154.0,"Drama,Mystery,Romance",7.8,3659.0,3.0,0.0,0.0,1.0,3.0,0.0,0.75,0.0,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
15401,tt1152398,Beastly,2011.0,86.0,"Drama,Fantasy,Romance",5.6,74169.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,8.0,0.5,0.5,failed: women did not talk to each other
15402,tt1152758,Dear Zachary: A Letter to a Son About His Father,2008.0,95.0,"Biography,Crime,Documentary",8.6,31354.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,No info
15403,tt1152822,Freakonomics,2010.0,93.0,Documentary,6.4,6587.0,1.0,1.0,0.0,3.0,4.0,0.0,0.25,0.2,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
15404,tt1152836,Public Enemies,2009.0,140.0,"Biography,Crime,Drama",7.0,271093.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.3333333333333333,0.0,8.0,0.125,0.875,failed: women did not talk to each other
15405,tt1152850,Wendy and Lucy,2008.0,80.0,Drama,7.1,15542.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15406,tt11529348,5Gang: Un Altfel de Craciun,2019.0,100.0,"Action,Comedy",1.4,1572.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,No info
15407,tt1153040,Tidal Wave,2009.0,120.0,"Action,Drama",5.6,3676.0,1.0,0.0,1.0,2.0,2.0,2.0,0.3333333333333333,0.0,0.3333333333333333,8.0,0.25,0.75,No info
15408,tt1153053,Today's Special,2009.0,99.0,Comedy,6.6,6192.0,2.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,6.0,0.5,0.5,No info
15409,tt1153085,Semum,2008.0,116.0,"Crime,Fantasy,Horror",5.0,3770.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
15410,tt11531530,Varane Avashyamund,2020.0,145.0,Drama,7.0,774.0,1.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,No info
15411,tt1153546,BloodRayne: The Third Reich,2011.0,79.0,"Action,Adventure,Fantasy",3.0,5802.0,1.0,0.0,1.0,3.0,2.0,2.0,0.25,0.0,0.3333333333333333,9.0,0.2222222222222222,0.7777777777777778,No info
15412,tt1153706,Dance Flick,2009.0,83.0,"Action,Comedy,Music",3.5,11446.0,1.0,0.0,0.0,3.0,4.0,0.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
15413,tt1155053,A Frozen Flower,2008.0,133.0,"Drama,History,Romance",7.1,3577.0,1.0,0.0,1.0,2.0,1.0,0.0,0.3333333333333333,0.0,1.0,5.0,0.4,0.6,No info
15414,tt1155056,"I Love You, Man",2009.0,105.0,"Comedy,Romance",7.0,189890.0,2.0,0.0,0.0,2.0,3.0,3.0,0.5,0.0,0.0,10.0,0.2,0.8,passed
15415,tt1155076,The Karate Kid,2010.0,140.0,"Action,Drama,Family",6.2,154024.0,2.0,1.0,0.0,2.0,5.0,0.0,0.5,0.16666666666666666,0.0,10.0,0.3,0.7,No info
15416,tt1155592,Man on Wire,2008.0,94.0,"Biography,Documentary,History",7.7,51107.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,No info
15417,tt11558924,Hillary,2020.0,253.0,"Biography,Documentary",5.8,1339.0,1.0,1.0,0.0,2.0,0.0,1.0,0.3333333333333333,1.0,0.0,5.0,0.4,0.6,No info
15418,tt1156143,Wild Grass,2009.0,104.0,"Drama,Romance",6.2,3515.0,3.0,0.0,0.0,1.0,1.0,2.0,0.75,0.0,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
15419,tt1156173,Vincere,2009.0,128.0,"Biography,Drama,Romance",6.9,5145.0,2.0,0.0,1.0,2.0,2.0,0.0,0.5,0.0,1.0,7.0,0.42857142857142855,0.5714285714285714,No info
15420,tt11561866,Masameer the Movie,2020.0,110.0,Animation,6.1,1415.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15421,tt1156398,Zombieland,2009.0,88.0,"Adventure,Comedy,Fantasy",7.6,501895.0,2.0,0.0,0.0,2.0,4.0,2.0,0.5,0.0,0.0,10.0,0.2,0.8,No info
15422,tt1157605,Anvil: The Story of Anvil,2008.0,80.0,"Biography,Documentary,Drama",7.9,15318.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,No info
15423,tt1157705,Roman Polanski: Wanted and Desired,2008.0,99.0,"Crime,Documentary",7.2,4710.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,3.0,0.3333333333333333,0.6666666666666666,No info
15424,tt1158936,Eden Is West,2009.0,110.0,Drama,6.9,2342.0,2.0,0.0,0.0,2.0,3.0,2.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
15425,tt1158939,Never Grow Old,2019.0,100.0,"Action,Drama,Western",5.9,2527.0,1.0,0.0,0.0,2.0,0.0,1.0,0.3333333333333333,0.0,0.0,4.0,0.25,0.75,No info
15426,tt1159922,Cheerful Weather for the Wedding,2012.0,89.0,"Comedy,Drama,Romance",5.6,2121.0,2.0,0.0,0.0,2.0,0.0,2.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15427,tt1159961,Waking Sleeping Beauty,2009.0,86.0,Documentary,7.6,2354.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.3333333333333333,6.0,0.16666666666666666,0.8333333333333334,No info
15428,tt1160368,12 Rounds,2009.0,108.0,"Action,Crime,Thriller",5.6,26669.0,1.0,0.0,0.0,3.0,4.0,1.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888,No info
15429,tt1160524,Naruto Shippûden The Movie: Bonds,2008.0,98.0,"Action,Animation,Fantasy",7.0,3416.0,3.0,0.0,0.0,2.0,3.0,1.0,0.6,0.0,0.0,9.0,0.3333333333333333,0.6666666666666666,No info
15430,tt1160629,Suspect X,2008.0,128.0,"Crime,Drama,Mystery",7.5,2624.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
15431,tt1160996,The Colony,2013.0,95.0,"Action,Horror,Sci-Fi",5.3,42003.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,failed: women did not talk to each other
15432,tt1161404,Blood Night: The Legend of Mary Hatchet,2009.0,83.0,Horror,4.4,2138.0,1.0,0.0,0.0,2.0,0.0,1.0,0.3333333333333333,0.0,0.0,4.0,0.25,0.75,No info
15433,tt1161418,Gentlemen Broncos,2009.0,89.0,"Adventure,Comedy,Sci-Fi",6.2,10638.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,No info
15434,tt1161864,The Rite,2011.0,114.0,"Drama,Horror,Mystery",6.0,88502.0,1.0,0.0,0.0,3.0,4.0,1.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888,No info
15435,tt1164999,Biutiful,2010.0,148.0,"Drama,Romance",7.5,83226.0,2.0,0.0,0.0,2.0,5.0,1.0,0.5,0.0,0.0,10.0,0.2,0.8,failed: women did not talk to each other
15436,tt1165253,Dream,2008.0,95.0,"Drama,Fantasy,Mystery",6.6,3541.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15437,tt1166085,120,2008.0,114.0,"Drama,History,War",7.3,6406.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.0,0.0,5.0,0.2,0.8,No info
15438,tt1166100,Ghajini,2008.0,183.0,"Action,Drama,Mystery",7.3,54363.0,2.0,0.0,0.0,1.0,4.0,0.0,0.6666666666666666,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
15439,tt1166810,Fat People,2009.0,110.0,"Comedy,Drama",6.6,2612.0,1.0,0.0,0.0,3.0,1.0,2.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
15440,tt1167599,Vicky the Viking,2009.0,85.0,"Action,Adventure,Comedy",5.5,2791.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,No info
15441,tt1167611,Don't Be Bad,2015.0,103.0,"Crime,Drama",7.2,3308.0,1.0,0.0,0.0,2.0,1.0,0.0,0.3333333333333333,0.0,0.0,4.0,0.25,0.75,No info
15442,tt1167638,22 Bullets,2010.0,117.0,"Action,Crime,Drama",6.7,31591.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888,failed: women did not talk to each other
15443,tt1167660,OSS 117: Lost in Rio,2009.0,101.0,"Action,Adventure,Comedy",6.9,12462.0,1.0,1.0,0.0,3.0,3.0,0.0,0.25,0.25,0.0,8.0,0.25,0.75,failed: women did not talk to each other
15444,tt1167675,Saint,2010.0,85.0,"Comedy,Horror",5.5,8397.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
15445,tt1169809,Book of Blood,2009.0,100.0,"Drama,Horror,Mystery",5.3,6938.0,1.0,0.0,0.0,3.0,4.0,0.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
15446,tt1170358,The Hobbit: The Desolation of Smaug,2013.0,161.0,"Adventure,Fantasy",7.8,583920.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.5,0.0,10.0,0.3,0.7,No info
15447,tt1170393,Tambourine,2008.0,110.0,"Comedy,Drama",6.9,2769.0,1.0,0.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.5,6.0,0.3333333333333333,0.6666666666666666,No info
15448,tt1171222,Baggage Claim,2013.0,96.0,"Comedy,Romance",5.1,8535.0,2.0,0.0,0.0,2.0,2.0,3.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
15449,tt1171701,The Breath,2009.0,128.0,"Action,Drama,Thriller",8.0,30693.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,No info
15450,tt1172049,Demolition,2015.0,101.0,"Comedy,Drama",7.0,84106.0,1.0,1.0,0.0,3.0,3.0,0.0,0.25,0.25,0.0,8.0,0.25,0.75,failed: women did not talk to each other
15451,tt1172060,It's Alive,2009.0,80.0,"Horror,Sci-Fi",3.5,2662.0,1.0,0.0,0.0,3.0,3.0,0.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
15452,tt1172203,Sita Sings the Blues,2008.0,82.0,"Animation,Comedy,Fantasy",7.6,4353.0,1.0,1.0,0.0,2.0,0.0,0.0,0.3333333333333333,1.0,0.0,4.0,0.5,0.5,failed: women did not talk to each other
15453,tt1172206,Somers Town,2008.0,71.0,"Comedy,Drama",6.9,5990.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,No info
15454,tt1172233,Whip It,2009.0,111.0,"Drama,Sport",6.9,62475.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,8.0,0.625,0.375,No info
15455,tt1172570,Bronson,2008.0,92.0,"Action,Biography,Crime",7.1,115296.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,failed: women did not talk to each other
15456,tt1172571,The Children,2008.0,84.0,"Horror,Mystery,Thriller",6.0,16581.0,2.0,0.0,0.0,2.0,4.0,0.0,0.5,0.0,0.0,8.0,0.25,0.75,No info
15457,tt1172963,Lemon Tree,2008.0,106.0,"Drama,War",7.4,6136.0,2.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,5.0,0.4,0.6,No info
15458,tt1172991,The Company Men,2010.0,104.0,Drama,6.7,42390.0,1.0,1.0,0.0,3.0,1.0,3.0,0.25,0.5,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
15459,tt1172994,The House of the Devil,2009.0,95.0,Horror,6.4,38979.0,3.0,0.0,0.0,1.0,3.0,0.0,0.75,0.0,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
15460,tt1172998,Hurricane Season,2009.0,102.0,"Drama,Sport",6.6,2604.0,1.0,1.0,0.0,3.0,3.0,0.0,0.25,0.25,0.0,8.0,0.25,0.75,No info
15461,tt1173687,The Bang Bang Club,2010.0,106.0,"Biography,Drama,History",7.0,9894.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
15462,tt1173745,Revanche,2008.0,121.0,"Crime,Drama,Romance",7.5,13303.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,failed: women did not talk to each other
15463,tt1174041,Me and Mrs. Khanna,2009.0,109.0,"Comedy,Drama,Romance",3.5,2561.0,2.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,6.0,0.5,0.5,No info
15464,tt1174042,The Myth of the American Sleepover,2010.0,96.0,"Comedy,Drama,Romance",6.3,3718.0,2.0,1.0,0.0,2.0,1.0,3.0,0.5,0.5,0.0,9.0,0.3333333333333333,0.6666666666666666,No info
15465,tt1174693,The Four-Faced Liar,2010.0,87.0,"Comedy,Drama,Romance",5.7,2430.0,1.0,1.0,0.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15466,tt1174730,City Island,2009.0,104.0,"Comedy,Drama",7.4,30072.0,2.0,0.0,0.0,2.0,1.0,2.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
15467,tt1174732,An Education,2009.0,100.0,Drama,7.3,125628.0,2.0,3.0,0.0,2.0,1.0,1.0,0.5,0.75,0.0,9.0,0.5555555555555556,0.4444444444444444,No info
15468,tt1174954,Resident Evil: Degeneration,2008.0,97.0,"Action,Animation,Horror",6.5,28245.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
15469,tt1175491,W.,2008.0,129.0,"Biography,Comedy,Drama",6.3,45282.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888,No info
15470,tt1175506,Me and Orson Welles,2008.0,114.0,"Comedy,Drama",6.7,10517.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
15471,tt1175709,All Good Things,2010.0,101.0,"Crime,Drama,Mystery",6.3,51295.0,2.0,1.0,0.0,2.0,3.0,0.0,0.5,0.25,0.0,8.0,0.375,0.625,No info
15472,tt1175713,The Family Tree,2011.0,87.0,"Comedy,Drama",5.4,1810.0,2.0,2.0,0.0,2.0,1.0,0.0,0.5,0.6666666666666666,0.0,7.0,0.5714285714285714,0.42857142857142855,No info
15473,tt1176251,Gigantic,2008.0,98.0,"Comedy,Drama,Romance",6.0,9287.0,1.0,1.0,0.0,3.0,1.0,1.0,0.25,0.5,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
15474,tt1176252,Hunger,2009.0,101.0,"Action,Crime,Horror",5.3,4567.0,2.0,0.0,1.0,2.0,2.0,1.0,0.5,0.0,0.5,8.0,0.375,0.625,No info
15475,tt1176724,Across the Hall,2009.0,93.0,"Horror,Mystery,Thriller",6.0,4024.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75,No info
15476,tt1176726,Cocaine Cowboys 2,2008.0,97.0,"Crime,Documentary,History",6.7,2706.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,No info
15477,tt1176740,Away We Go,2009.0,98.0,"Comedy,Drama,Romance",7.0,50775.0,3.0,0.0,0.0,1.0,5.0,0.0,0.75,0.0,0.0,9.0,0.3333333333333333,0.6666666666666666,No info
15478,tt1178197,The World is Big and Salvation Lurks Around the Corner,2008.0,105.0,Drama,8.0,5544.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8,failed: women did not talk to each other
15479,tt1178663,Whatever Works,2009.0,93.0,"Comedy,Romance",7.1,69134.0,1.0,1.0,1.0,3.0,2.0,2.0,0.25,0.3333333333333333,0.3333333333333333,10.0,0.3,0.7,No info
15480,tt1178665,A Walk in the Woods,2015.0,104.0,"Adventure,Biography,Comedy",6.3,23339.0,2.0,0.0,0.0,2.0,3.0,1.0,0.5,0.0,0.0,8.0,0.25,0.75,passed
15481,tt1179025,The Extraordinary Adventures of Adèle Blanc-Sec,2010.0,107.0,"Action,Adventure,Family",6.3,19229.0,1.0,0.0,0.0,3.0,1.0,2.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
